test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A,A_WITH_TIME,B,B_WITH_TIME,C,C_WITH_TIME,D,new_test_target_flag
org/apache/commons/io/input/AutoCloseInputStreamTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,4,0,0,0,0,0,0.0,0.003,0.002,14.91844313144684,1,1,1,1,9,0,9,0,2,0,0,6,6,6,3,6,0,0,1,5,94,13,62,19,35,19,43,56,24,32,3,3,3,1,2,0.31,11,11,11,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/NullReaderTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,6,0,0,0,0,0,0.0,0.003,0.001,14.921825881799064,2,2,2,1,14,1,11,1,2,0,0,13,13,13,0,13,0,0,4,9,238,35,165,44,110,41,99,129,47,82,6,6,6,1,1,0.25,29,29,29,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/TeeInputStreamTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,7,0,0,0,0,0,0.0,0.005,0.003,14.918381083011628,1,1,1,1,6,0,6,0,1,0,0,8,8,8,3,8,0,0,1,7,99,15,65,21,39,19,46,55,20,35,1,1,1,1,0,0.29,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/Java7SupportTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,2,0,0,0,0,0,0.0,0.009000000000000001,0.011000000000000001,2.3976778745651246,2,2,2,1,10,1,8,0,1,0,0,2,2,2,0,2,0,0,0,2,53,9,26,15,9,18,12,17,11,6,2,2,2,1,1,0.69,4,4,4,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/UnixLineEndingInputStreamTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,8,0,0,0,0,0,0.0,0.003,0.001,14.914294294516244,1,1,1,1,4,0,4,0,1,0,0,10,10,10,0,10,0,2,0,8,88,16,56,30,16,16,21,32,20,12,1,1,1,1,0,0.29,10,10,10,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/WindowsLineEndingInputStreamTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,7,0,0,0,0,0,0.0,0.002,0.003,14.914304681619008,1,1,1,1,3,0,3,0,1,0,0,9,9,9,0,9,0,2,0,7,77,13,48,27,16,16,21,31,20,11,1,1,1,1,0,0.33,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/input/XmlStreamReaderUtilitiesTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,11,0,0,0,0,0,0.0,0.013999999999999999,0.013000000000000001,11.321166265010836,1,1,1,1,10,0,10,0,2,0,14,23,23,23,0,23,1,9,2,11,332,30,271,74,192,35,192,219,55,164,3,3,3,1,1,0.13,27,27,27,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/XmlStreamWriterTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,12,0,0,0,0,0,0.0,0.017,0.015,11.321201181411743,1,1,1,1,5,0,4,0,1,4,5,16,16,12,0,16,0,4,0,12,136,20,92,41,48,24,50,69,37,32,3,3,3,1,1,0.26,19,19,19,16,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/AppendableOutputStreamTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,2,0,0,0,0,0,0.0,0.0,0.001,0.0,1,1,1,1,5,1,4,0,1,0,0,3,3,3,1,3,0,0,0,3,53,10,22,13,6,21,11,15,10,5,1,1,1,1,0,0.95,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/io/output/WriterOutputStreamTest.java,7c58d8a9919c5c9dbc1485a21d56bb3f37444060,12,0,0,0,0,0,0.0,0.015,0.017,33.19663705031077,1,1,1,1,4,0,4,0,1,0,2,14,14,14,2,14,0,2,0,12,122,20,86,37,45,16,50,69,38,31,2,2,2,1,1,0.19,16,16,16,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsWaitForTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,2,0,0,0,0,0,0.0,9.785,4.027,1.2458538651466369,1,1,1,1,6,0,6,0,2,0,0,6,6,6,0,6,0,0,2,4,76,9,40,18,19,27,22,29,16,13,1,1,1,1,0,0.68,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/TailerTest.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,10,0,0,0,0,0,0.0,25.366,25.66800000000001,1.254763917128245,1,1,1,1,16,1,14,1,2,0,0,23,23,23,7,23,0,2,2,19,486,66,369,133,275,61,276,320,133,187,4,4,4,1,3,0.17,35,35,37,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/LineIteratorTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,16,0,0,0,0,0,0.0,0.049,0.049,1.2464694142341617,1,1,1,1,13,1,10,1,3,0,0,27,27,27,0,27,0,6,3,18,443,57,314,120,194,72,162,218,103,115,6,6,6,1,3,0.23,49,49,49,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsListFilesTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,3,0,0,0,0,0,0.0,0.028999999999999998,0.035,1.2483190536499025,1,1,1,1,17,1,14,1,1,0,0,9,9,9,0,9,0,3,2,4,203,28,145,35,107,30,114,129,34,95,2,2,2,1,1,0.21,13,13,13,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsDirectoryContainsTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,11,0,0,0,0,0,0.0,0.036000000000000004,0.039,1.2468079646428427,1,1,1,1,7,0,6,0,1,0,0,14,14,14,9,14,0,0,2,12,178,25,122,48,63,31,70,88,35,53,2,2,2,1,1,0.25,17,17,17,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FilenameUtilsTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,30,0,0,0,0,0,0.0,0.052000000000000005,0.062,1.2462924242019653,1,1,1,1,26,2,23,2,1,0,2,33,33,33,4,33,0,0,2,31,961,107,805,48,721,122,723,761,46,715,4,4,4,1,1,0.15,37,37,37,33,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,134,0,0,0,0,0,0.0,2.394,2.398,1.2553542216618856,1,1,1,1,15,1,12,1,6,0,8,151,151,151,4,151,3,2,4,142,2631,413,1947,634,1498,280,1252,1504,605,899,15,15,15,1,3,0.14,241,241,243,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileCleaningTrackerTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,9,0,0,0,0,0,0.0,4.112,4.102,1.2513763984044393,1,1,2,1,16,2,13,1,1,0,0,16,16,16,2,16,0,3,3,10,322,54,230,43,170,43,160,190,42,148,5,5,6,1,3,0.19,29,29,32,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/filefilter/FileFilterTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,47,0,0,0,0,0,0.0,2.089,2.099,1.2594230651855471,2,2,2,1,23,3,18,1,1,0,2,51,51,51,0,51,0,0,0,51,1320,238,983,248,806,123,708,810,232,578,7,7,7,1,2,0.13,103,103,104,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileUtilsCleanDirectoryTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,5,0,0,0,0,0,0.0,0.095,0.09300000000000001,1.2499829173088073,1,1,1,1,10,1,7,1,1,0,0,10,10,10,1,10,0,2,2,6,153,31,89,26,51,33,46,63,23,40,3,3,4,1,1,0.37,16,16,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileUtilsFileNewerTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,5,0,0,0,0,0,0.0,0.013999999999999999,0.016,1.249976352850596,1,1,1,1,13,0,6,6,1,0,2,9,9,9,2,9,0,0,3,6,163,20,69,24,39,74,37,52,22,30,2,2,2,1,1,1.07,14,14,14,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/IOUtilsTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,80,0,0,0,0,0,0.0,0.138,0.13699999999999998,1.2614615559577942,1,1,1,1,11,0,10,0,14,0,2,107,107,107,3,107,0,3,0,104,1384,164,1097,325,765,134,623,797,319,478,5,5,5,1,2,0.12,135,135,135,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/output/FileWriterWithEncodingTest.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,6,0,0,0,0,0,0.0,0.032,0.031,1.2561808983484903,2,2,2,1,17,1,16,1,1,0,0,9,9,9,4,9,0,0,0,9,221,24,165,41,114,35,104,127,40,87,5,5,5,1,3,0.21,19,19,19,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsCleanSymlinksTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,8,0,0,0,0,0,0.0,0.114,0.12,1.253350349267324,1,1,1,1,17,4,12,1,1,0,0,12,12,12,1,12,0,1,2,9,262,67,160,51,118,36,116,137,49,88,2,2,2,1,1,0.23,20,20,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/monitor/FileAlterationObserverTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,7,0,0,0,0,0,0.0,14.592,14.494000000000002,1.2530665198961894,1,1,1,1,35,3,27,4,1,0,0,10,10,10,0,10,0,0,2,8,400,48,287,55,252,68,247,263,54,209,2,2,2,1,1,0.24,15,15,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/filefilter/RegexFileFilterTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,1,0,0,0,0,0,0.0,0.013999999999999999,0.013999999999999999,1.2536754171053568,2,2,2,1,16,1,13,1,1,0,0,5,5,5,0,5,0,0,0,5,118,18,75,15,50,25,40,52,13,39,5,5,5,1,1,0.33,11,11,12,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/comparator/CompositeFileComparatorTest.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,10,0,0,0,0,0,0.0,0.036000000000000004,0.037000000000000005,1.2494656324386595,1,1,1,1,11,0,8,3,1,0,0,5,5,5,0,5,0,0,1,4,91,8,49,17,31,34,33,39,16,23,1,1,1,1,0,0.69,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/comparator/SizeFileComparatorTest.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,9,0,0,0,0,0,0.0,0.031,0.032,1.249463415145874,1,1,1,1,11,0,8,3,1,0,0,4,4,4,4,4,0,0,1,3,80,7,42,15,25,31,31,36,14,22,1,1,1,1,0,0.74,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileSystemUtilsTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,28,0,0,0,0,0,0.0,0.071,0.07200000000000001,1.2505898833274842,2,2,2,1,12,0,12,0,5,0,0,40,40,40,3,40,1,0,2,37,574,45,488,132,333,41,182,265,115,150,6,6,9,1,3,0.08,81,81,84,40,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/LockableFileWriterTest.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,7,0,0,0,0,0,0.0,0.016,0.018000000000000002,1.2614019791285196,1,1,1,1,17,0,15,1,1,0,0,10,10,10,5,10,0,0,0,10,232,21,171,41,122,41,106,128,38,90,3,3,3,1,2,0.24,17,17,17,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/monitor/FileAlterationMonitorTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,4,0,0,0,0,0,0.0,1.347,1.351,1.2508646845817566,1,1,1,1,20,2,13,5,1,0,0,7,7,7,0,7,0,1,1,5,182,24,105,25,77,57,74,88,25,63,4,4,4,3,2,0.54,13,13,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileDeleteStrategyTestCase.java,8700816250e849d9f8d0fc402b090aec6ba7ab60,5,0,0,0,0,0,0.0,0.017,0.02,1.2504037499427796,1,1,1,1,11,0,9,1,1,0,0,8,8,8,0,8,0,0,2,6,135,15,85,24,59,38,59,70,22,48,2,2,2,1,1,0.45,10,10,10,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ChunkedWriterTest.java,e896a18f4c92b81837982ae7d678a8618d09293f,2,0,0,0,0,0,0.0,0.0,0.002,0.0,1,1,1,1,7,0,7,0,2,0,0,3,3,3,0,3,0,0,0,3,50,6,28,16,12,16,16,20,14,6,1,1,1,1,0,0.57,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/io/output/ChunkedOutputStreamTest.java,dea25cad0dc2fe6163dfe78dd0d54a385e2ac676,3,0,0,0,0,0,0.0,0.0,0.002,0.0,1,1,1,1,6,0,6,0,2,0,0,5,5,5,0,5,0,1,0,4,65,10,36,19,17,19,19,25,17,8,1,1,1,1,0,0.53,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
org/apache/commons/io/output/ChunkedWriterTest.java,dea25cad0dc2fe6163dfe78dd0d54a385e2ac676,3,0,0,0,0,0,0.0,0.002,0.001,0.20893678665161133,1,1,1,1,7,0,6,0,2,0,0,5,5,5,0,5,0,1,0,4,65,9,40,21,20,16,23,29,19,10,1,1,1,1,0,0.4,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/FileWriterWithEncodingTest.java,dea25cad0dc2fe6163dfe78dd0d54a385e2ac676,12,0,0,0,0,0,0.0,0.031,0.048,0.6942698836326601,1,1,1,1,10,0,10,0,1,0,0,17,17,17,5,17,0,2,0,15,254,27,195,53,126,35,115,147,52,95,5,5,5,1,3,0.18,28,28,28,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/AppendableOutputStreamTest.java,1da722275c6780c253d1026f39c9dddcbc9ccef1,2,0,0,0,0,0,0.0,0.001,0.0,2.152018332481384,1,1,1,1,5,1,4,0,1,0,0,3,3,3,1,3,0,0,0,3,53,10,22,13,6,21,11,15,10,5,1,1,1,1,0,0.95,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ThresholdingOutputStreamTest.java,1da722275c6780c253d1026f39c9dddcbc9ccef1,1,0,0,0,0,0,0.0,0.002,0.002,2.1572242538134256,1,1,1,1,9,0,9,0,2,0,0,3,3,3,0,3,0,0,2,1,52,6,30,12,14,16,16,20,12,8,1,1,1,1,0,0.53,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/DeferredFileOutputStreamTest.java,1da722275c6780c253d1026f39c9dddcbc9ccef1,10,0,0,0,0,0,0.0,0.027000000000000003,0.024,2.1588450193405158,2,2,2,1,26,2,19,5,1,0,0,12,12,12,2,12,0,1,0,11,376,49,240,65,160,88,137,164,56,108,4,4,4,1,2,0.37,27,27,27,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/FileWriterWithEncodingTest.java,6c870782ecd20e5d460f8454fff316834710d4f2,12,0,0,0,0,0,0.0,0.048,0.066,0.494463566939036,1,1,1,1,10,0,10,0,1,0,0,17,17,17,5,17,0,2,0,15,254,27,195,53,126,35,115,147,52,95,5,5,5,1,3,0.18,28,28,28,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/FileWriterWithEncodingTest.java,2df53eb9e85e7151b0115e3d293398f4b8b6a2b8,12,0,0,0,0,0,0.0,0.066,0.052000000000000005,0.20358651479085285,1,1,1,1,10,0,10,0,1,0,0,17,17,17,5,17,0,2,0,15,255,27,196,54,127,35,116,148,53,95,5,5,5,1,3,0.18,28,28,28,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/ProxyWriterTest.java,2541eb43d2716599ab687bce2a61751a3ebdbe9d,21,0,0,0,0,0,0.0,0.003,0.003,14.227009018262226,1,1,1,1,9,0,9,0,11,0,0,31,31,31,0,31,0,0,0,31,339,33,285,100,172,21,120,172,79,93,3,3,3,1,1,0.07,42,42,42,31,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsFileNewerTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,5,0,0,0,0,0,0.0,0.016,0.013999999999999999,2.865237498283386,1,1,1,1,13,0,6,6,1,0,2,9,9,9,2,9,0,0,3,6,163,20,69,24,39,74,37,52,22,30,2,2,2,1,1,1.07,14,14,14,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsCleanDirectoryTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,5,0,0,0,0,0,0.0,0.09300000000000001,0.10800000000000001,2.8658853491147362,1,1,1,1,10,1,7,1,1,0,0,10,10,10,1,10,0,2,2,6,153,31,89,26,51,33,46,63,23,40,3,3,4,1,1,0.37,16,16,18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileUtilsListFilesTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,3,0,0,0,0,0,0.0,0.035,0.028999999999999998,2.8699316461881,1,1,1,1,17,1,14,1,1,0,0,9,9,9,0,9,0,3,2,4,203,28,145,35,107,30,114,129,34,95,2,2,2,1,1,0.21,13,13,13,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,134,0,0,0,0,0,0.0,2.398,2.406,2.868872280915578,1,1,1,1,15,1,12,1,6,0,8,151,151,151,4,151,3,2,4,142,2631,413,1947,634,1498,280,1252,1504,605,899,15,15,15,1,3,0.14,241,241,243,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/IOUtilsTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,80,0,0,0,0,0,0.0,0.13699999999999998,0.139,2.8672401547431945,1,1,1,1,11,0,10,0,14,0,2,107,107,107,3,107,0,3,0,104,1384,164,1097,325,765,134,623,797,319,478,5,5,5,1,2,0.12,135,135,135,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileUtilsCleanSymlinksTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,8,0,0,0,0,0,0.0,0.12,0.11699999999999999,2.8669599175453184,1,1,1,1,17,4,12,1,1,0,0,12,12,12,1,12,0,1,2,9,262,67,160,51,118,36,116,137,49,88,2,2,2,1,1,0.23,20,20,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/output/FileWriterWithEncodingTest.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,12,0,0,0,0,0,0.0,0.052000000000000005,0.042,1.4751880685488383,1,1,1,1,10,0,10,0,1,0,0,17,17,17,5,17,0,2,0,15,255,27,196,54,127,35,116,148,53,95,5,5,5,1,3,0.18,28,28,28,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/filefilter/RegexFileFilterTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,1,0,0,0,0,0,0.0,0.013999999999999999,0.013000000000000001,2.8669007142384846,2,2,2,1,16,1,13,1,1,0,0,5,5,5,0,5,0,0,0,5,118,18,75,15,50,25,40,52,13,39,5,5,5,1,1,0.33,11,11,12,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/monitor/FileAlterationObserverTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,7,0,0,0,0,0,0.0,14.494000000000002,14.522,2.8674745957056675,1,1,1,1,35,3,27,4,1,0,0,10,10,10,0,10,0,0,2,8,400,48,287,55,252,68,247,263,54,209,2,2,2,1,1,0.24,15,15,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/input/TailerTest.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,10,0,0,0,0,0,0.0,25.66800000000001,24.894000000000002,2.8742684006690977,1,1,1,1,16,1,14,1,2,0,0,23,23,23,7,23,0,2,2,19,486,66,369,133,275,61,276,320,133,187,4,4,4,1,3,0.17,35,35,37,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileUtilsWaitForTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,2,0,0,0,0,0,0.0,4.027,4.023,2.875071970621745,1,1,1,1,6,0,6,0,2,0,0,6,6,6,0,6,0,0,2,4,76,9,40,18,19,27,22,29,16,13,1,1,1,1,0,0.68,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/filefilter/FileFilterTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,47,0,0,0,0,0,0.0,2.099,2.083,2.8710179527600608,2,2,2,1,23,3,18,1,1,0,2,51,51,51,0,51,0,0,0,51,1320,238,983,248,806,123,708,810,232,578,7,7,7,1,2,0.13,103,103,104,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/FileCleaningTrackerTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,9,0,0,0,0,0,0.0,4.102,4.117,2.8720745166142785,1,1,2,1,16,2,13,1,1,0,0,16,16,16,2,16,0,3,3,10,322,54,230,43,170,43,160,190,42,148,5,5,6,1,3,0.19,29,29,32,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/LineIteratorTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,16,0,0,0,0,0,0.0,0.049,0.046,2.8754891037940977,1,1,1,1,13,1,10,1,3,0,0,27,27,27,0,27,0,6,3,18,443,57,314,120,194,72,162,218,103,115,6,6,6,1,3,0.23,49,49,49,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsDirectoryContainsTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,11,0,0,0,0,0,0.0,0.039,0.037000000000000005,2.875142188866933,1,1,1,1,7,0,6,0,1,0,0,14,14,14,9,14,0,0,2,12,178,25,122,48,63,31,70,88,35,53,2,2,2,1,1,0.25,17,17,17,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FilenameUtilsTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,30,0,0,0,0,0,0.0,0.062,0.059000000000000004,2.875111198425293,1,1,1,1,26,2,23,2,1,0,2,33,33,33,4,33,0,0,2,31,961,107,805,48,721,122,723,761,46,715,4,4,4,1,1,0.15,37,37,37,33,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/output/LockableFileWriterTest.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,7,0,0,0,0,0,0.0,0.018000000000000002,0.019,2.869333318869273,1,1,1,1,17,0,15,1,1,0,0,10,10,10,5,10,0,0,0,10,232,21,171,41,122,41,106,128,38,90,3,3,3,1,2,0.24,17,17,17,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/monitor/FileAlterationMonitorTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,4,0,0,0,0,0,0.0,1.351,1.5519999999999998,2.869331431388855,1,1,1,1,20,2,13,5,1,0,0,7,7,7,0,7,0,1,1,5,182,24,105,25,77,57,74,88,25,63,4,4,4,3,2,0.54,13,13,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/comparator/CompositeFileComparatorTest.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,10,0,0,0,0,0,0.0,0.037000000000000005,0.042,2.8707242488861078,1,1,1,1,11,0,8,3,1,0,0,5,5,5,0,5,0,0,1,4,91,8,49,17,31,34,33,39,16,23,1,1,1,1,0,0.69,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/comparator/SizeFileComparatorTest.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,9,0,0,0,0,0,0.0,0.032,0.031,2.8707200487454734,1,1,1,1,11,0,8,3,1,0,0,4,4,4,4,4,0,0,1,3,80,7,42,15,25,31,31,36,14,22,1,1,1,1,0,0.74,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileDeleteStrategyTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,5,0,0,0,0,0,0.0,0.02,0.019,2.8697752515474955,1,1,1,1,11,0,9,1,1,0,0,8,8,8,0,8,0,0,2,6,135,15,85,24,59,38,59,70,22,48,2,2,2,1,1,0.45,10,10,10,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileSystemUtilsTestCase.java,e191b9ca9486f2b4273ed5effba490c27a096ddc,28,0,0,0,0,0,0.0,0.07200000000000001,0.075,2.8709160129229234,2,2,2,1,12,0,12,0,5,0,0,40,40,40,3,40,1,0,2,37,574,45,488,132,333,41,182,265,115,150,6,6,9,1,3,0.08,81,81,84,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
org/apache/commons/io/output/FileWriterWithEncodingTest.java,35ea189f533c703906d9f770dff684c4557b18a7,12,0,0,0,0,0,0.0,0.042,0.038,0.2100849986076355,1,1,1,1,10,0,10,0,1,0,0,17,17,17,5,17,0,2,0,15,255,27,196,54,127,35,116,148,53,95,5,5,5,1,3,0.18,28,28,28,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
org/apache/commons/io/FileUtilsTestCase.java,afe78a030b57e3f74825e134d6615ef4878778cc,134,0,0,0,0,0,0.0,2.406,2.395,1.4123453179995218,1,1,1,1,15,1,12,1,6,0,8,151,151,151,4,151,3,2,4,142,2631,413,1947,634,1498,280,1252,1504,605,899,15,15,15,1,3,0.14,241,241,243,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
